Table.Column,Occp_U_NO_PH_SRVC_ACS_12_16,integer,occp_u_no_ph_srvc_acs_12_16,Number of housing units without telephone service in the ACS,Number of ACS housing units without a working telephone and available service,Housing Units,ACS,Tot_Occp_Units_ACS_ 12_16,221,housing
Table.Column,Occp_U_NO_PH_SRVC_ACSMOE_12_16,integer,occp_u_no_ph_srvc_acsmoe_12_16,MOE - Number of housing units without telephone service (Derived),Margin of Error for Number of units without a telephone,Housing Units,ACS,,222,housing
Table.Column,No_Plumb_ACS_12_16,integer,no_plumb_acs_12_16,Housing units without complete plumbing facilities in the ACS,Number of ACS housing units lacking complete plumbing facilities,Housing Units,ACS,Tot_Housing_Units_ ACS_12_16,223,housing
Table.Column,No_Plumb_ACSMOE_12_16,integer,no_plumb_acsmoe_12_16,MOE - Housing units without complete plumbing facilities,Margin of Error for housing units lacking complete plumbing facilities,Housing Units,ACS,,224,housing
Table.Column,Recent_Built_HU_ACS_12_16,integer,recent_built_hu_acs_12_16,Housing units built 2010 or later in the ACS,Number of both occupied and vacant ACS housing units whose building was constructed in 2010 or later,Housing Units,ACS,Tot_Housing_Units_ ACS_12_16,225,housing
Table.Column,Recent_Built_HU_ACSMOE_12_16,integer,recent_built_hu_acsmoe_12_16,MOE - Housing units built in 2010 or later,Margin of Error for HUs built 2010 or later,Housing Units,ACS,,226,housing
Table.Column,Med_House_Value_ACS_12_16,integer,med_house_value_acs_12_16,Med House Value - Tract level in the ACS,Median of ACS respondents' house value estimates for the tract,Housing Units,ACS,,227,housing
Table.Column,Med_House_Value_ACSMOE_12_16,integer,med_house_value_acsmoe_12_16,MOE - Med House Value - Tract level,Margin of Error for Med House value for the tract,Housing Units,ACS,,228,housing
Table.Column,Aggr_House_Value_ACS_12_16,integer,aggr_house_value_acs_12_16,Aggregate housing unit value (dollars) in the ACS,Sum of all value estimates for owner-occupied ACS housing units in an area,Housing Units,ACS,,229,housing
Table.Column,Aggr_House_Value_ACSMOE_12_16,integer,aggr_house_value_acsmoe_12_16,MOE - Aggregate value (dollars),Margin of Error for Aggregate value in dollars,Housing Units,ACS,,230,housing
Table.Column,MailBack_Area_Count_CEN_2010,integer,mailback_area_count_cen_2010,Number of addresses in mailback areas in the 2010 Census,"Total number of addresses at the start of 2010 Census operations where a Census form was expected to be delivered for mail return to Census. These include addresses in Mailout/Mailback areas (street address available for postal delivery) and addresses in Update/Leave enumeration areas (areas without mailboxes for individual address units). Note: Some of the addresses included in this variable's count were removed from the 2010 Census Universe as a result of actions in subsequent Census operations. For example, an address may have been deleted because it was determined to not correspond to a valid housing unit, or an address may have been added through the BeCounted program. Therefore, this variable represents the universe of addresses at the start of the 2010 Census, and may not be equal to the number of addresses in the final census count.",Addresses,2010 Census,,231,metadata
Table.Column,TEA_Mail_Out_Mail_Back_CEN_2010,integer,tea_mail_out_mail_back_cen_2010,Number of addresses where type of enumeration area was mailout/mailback in the 2010 Census,Number of addresses in a Mailout/Mailback type of enumeration area in the 2010 Census. These are addresses that received a census form in the mail and occupants were instructed to complete and mail it back.,Addresses,2010 Census,MailBack_Area_Count _CEN_2010,232,metadata
Table.Column,TEA_Update_Leave_CEN_2010,string,tea_update_leave_cen_2010,Number of addresses where type of enumeration area was update leave in the 2010 Census,Number of addresses in an Update/Leave type of enumeration area in the 2010 Census. These are addresses where a census form was hand-delivered and occupants were instructed to complete and mail it back.,Addresses,2010 Census,MailBack_Area_Count _CEN_2010,233,metadata
Table.Column,Census_Mail_Returns_CEN_2010,integer,census_mail_returns_cen_2010,Number of returned forms received from 2010 Census by Mail addresses (Return forms),Number of completed 2010 Census mail forms received from addresses in a mailback type of enumeration area (Mailout/Mailback and Update/Leave areas),Addresses,2010 Census,MailBack_Area_Count _CEN_2010,234,metadata
Table.Column,Vacants_CEN_2010,integer,vacants_cen_2010,Number of 2010 Census mail forms where unit confirmed vacant,Number of addresses in a 2010 Census mailback area that were confirmed as vacant housing units (Mailout/Mailback and Update/Leave areas),Addresses,2010 Census,MailBack_Area_Count _CEN_2010,235,metadata
Table.Column,Deletes_CEN_2010,integer,deletes_cen_2010,Number of 2010 Census mail forms deleted from base count for other reasons,Number of addresses in a 2010 Census mailback area deleted because it was determined to not correspond to a valid housing unit (Mailout/Mailback and Update/Leave areas),Addresses,2010 Census,MailBack_Area_Count _CEN_2010,236,metadata
Table.Column,Census_UAA_CEN_2010,integer,census_uaa_cen_2010,Number of 2010 Census mail forms as undeliverable as addressed,"Number of addresses in a 2010 Census Mailout/Mailback area where the initial mail form was returned to the Census with the postal code ""Undeliverable as Addressed""",Addresses,2010 Census,MailBack_Area_Count _CEN_2010,237,metadata
Table.Column,Valid_Mailback_Count_CEN_2010,integer,valid_mailback_count_cen_2010,"Number of valid, occupied addresses in mailback areas in the 2010 Census","Total number of addresses at the start of 2010 Census operations where a Census form was expected to be delivered for mail return to Census minus the number of vacant addresses, the number of deleted addresses, and the number of addresses where the initial mail form was returned to the Census with the postal code ""Undeliverable as Addressed."" Denominator for the mail return rate.",Addresses,2010 Census,MailBack_Area_Count _CEN_2010,238,metadata
Table.Column,FRST_FRMS_CEN_2010,integer,frst_frms_cen_2010,Number of housing units that returned initial form in 2010 Census,Number of addresses in a 2010 Census Mailout/Mailback area where the first form mailed was completed and returned,Addresses,2010 Census,MailBack_Area_Count _CEN_2010,239,metadata
Table.Column,RPLCMNT_FRMS_CEN_2010,integer,rplcmnt_frms_cen_2010,Number of housing units that returned replacement form in 2010 Census,Number of addresses in a 2010 Census Mailout/Mailback area where the replacement form was completed and returned,Addresses,2010 Census,MailBack_Area_Count _CEN_2010,240,metadata
Table.Column,BILQ_Mailout_count_CEN_2010,string,bilq_mailout_count_cen_2010,Bilingual Questionnaire Mailout Count in 2010 Census,Number of addresses that received the 2010 Census English/Spanish bilingual Mailout/Mailback form,Addresses,2010 Census,MailBack_Area_Count _CEN_2010,241,metadata
Table.Column,BILQ_Frms_CEN_2010,string,bilq_frms_cen_2010,Number of housing units that returned English-Spanish bilingual forms in 2010 Census,Number of addresses that completed and returned the 2010 Census English/Spanish bilingual Mailout/Mailback form,Addresses,2010 Census,,242,metadata
Table.Column,Mail_Return_Rate_CEN_2010,number,mail_return_rate_cen_2010,2010 Census Mail Return Rate,"The number of mail returns received out of the total number of valid occupied housing units (HUs) in the Mailout/Mailback universe which excludes deleted, vacant, or units identified as undeliverable as addressed. Therefore, variable 294 can be less than variable 287 because of these exclusions. A small number of tracts contain only HUs that do not meet the requirement to be considered a valid, occupied HU. This variable will have a missing value for these tracts.",Addresses,,,243,metadata
Table.Column,Low_Response_Score,number,low_response_score,Prediction of low census mail return rate,A score predicting that a block group will produce a low mail return rate. This score is negatively associated with Mail Return Rate CEN 2010.,Addresses,,,244,metadata
Table.Column,pct_URBANIZED_AREA_POP_CEN_2010,number,pct_urbanized_area_pop_cen_2010,Percentage calculated by dividing URBANIZED_AREA_POP_CEN_2010 by Tot_Population_CEN_2010,"The percentage of the 2010 Census total population that lives in a densely settled area containing 50,000 or more people",Persons,2010 Census,,245,population
Table.Column,pct_URBAN_CLUSTER_POP_CEN_2010,integer,pct_urban_cluster_pop_cen_2010,Percentage calculated by dividing URBAN_CLUSTER_POP_CEN_2010 by Tot_Population_CEN_2010,"The percentage of the 2010 Census total population that lives in a densely settled area containing 2,500 to 49,999 people",Persons,2010 Census,,246,population
Table.Column,pct_RURAL_POP_CEN_2010,number,pct_rural_pop_cen_2010,Percentage calculated by dividing RURAL_POP_CEN_2010 by Tot_Population_CEN_2010,The percentage of the 2010 Census total population that lives outside of an Urbanized Area or Urban Cluster,Persons,2010 Census,,247,population
Table.Column,pct_Males_CEN_2010,number,pct_males_cen_2010,Percentage calculated by dividing Males_CEN_2010 by Tot_Population_CEN_2010,The percentage of the 2010 Census total population that is male,Persons,2010 Census,,248,population
Table.Column,pct_Males_ACS_12_16,number,pct_males_acs_12_16,Percentage calculated by dividing Males_ACS_12_16 by Tot_Population_ACS_12_16,The percentage of the ACS population that is male,Persons,ACS,,249,population
Table.Column,pct_Males_ACSMOE_12_16,number,pct_males_acsmoe_12_16,MOE - Percentage calculated by dividing Males_ACS_12_16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the ACS population that is male,Persons,ACS,,250,population
Table.Column,pct_Females_CEN_2010,number,pct_females_cen_2010,Percentage calculated by dividing Females_CEN_2010 by Tot_Population_CEN_2010,The percentage of the 2010 Census total population that is female,Persons,2010 Census,,251,population
Table.Column,pct_Females_ACS_12_16,number,pct_females_acs_12_16,Percentage calculated by dividing Females_ACS_12_16 by Tot_Population_ACS_12_16,The percentage of the ACS population that is female,Persons,ACS,,252,population
Table.Column,pct_Females_ACSMOE_12_16,number,pct_females_acsmoe_12_16,MOE - Percentage calculated by dividing Females_ACS_12_16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the ACS population that is female,Persons,ACS,,253,population
Table.Column,pct_Pop_under_5_CEN_2010,number,pct_pop_under_5_cen_2010,Percentage calculated by dividing Pop_under_5_CEN_2010 by Tot_Population_CEN_2010,The percentage of the 2010 Census total population that is under five years old,Persons,2010 Census,,254,population
Table.Column,pct_Pop_under_5_ACS_12_16,number,pct_pop_under_5_acs_12_16,Percentage calculated by dividing Pop_under_5_ACS_12_16 by Tot_Population_ACS_12_16,The percentage of the ACS population that is under five years old,Persons,ACS,,255,population
Table.Column,pct_Pop_under_5_ACSMOE_12_16,number,pct_pop_under_5_acsmoe_12_16,MOE - Percentage calculated by dividing Pop_under_5_ACS_12_16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the ACS population that is under five years old,Persons,ACS,,256,population
Table.Column,pct_Pop_5_17_CEN_2010,number,pct_pop_5_17_cen_2010,Percentage calculated by dividing Pop_5_17_CEN_2010 by Tot_Population_CEN_2010,The percentage of the 2010 Census total population that is between 5 and 17 years old,Persons,2010 Census,,257,population
Table.Column,pct_Pop_5_17_ACS_12_16,number,pct_pop_5_17_acs_12_16,Percentage calculated by dividing Pop_5_17_ACS_12_16 by Tot_Population_ACS_12_16,The percentage of the ACS population that is between 5 and 17 years old,Persons,ACS,,258,population
Table.Column,pct_Pop_5_17_ACSMOE_12_16,number,pct_pop_5_17_acsmoe_12_16,MOE - Percentage calculated by dividing Pop 5 17 ACS 12 16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the ACS population that is between 5 and 17 years old,Persons,ACS,,259,population
Table.Column,pct_Pop_18_24_CEN_2010,number,pct_pop_18_24_cen_2010,Percentage calculated by dividing Pop_18_24_CEN_2010 by Tot_Population_CEN_2010,The percentage of the 2010 Census total population that is between 18 and 24 years old,Persons,2010 Census,,260,population
Table.Column,pct_Pop_18_24_ACS_12_16,number,pct_pop_18_24_acs_12_16,Percentage calculated by dividing Pop 18 24 ACS 12 16 by Tot_Population_ACS_12_16,The percentage of the ACS population that is between 18 and 24 years old,Persons,ACS,,261,population
Table.Column,pct_Pop_18_24_ACSMOE_12_16,number,pct_pop_18_24_acsmoe_12_16,MOE - Percentage calculated by dividing Pop 18 24 ACS 12 16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the ACS population that is between 18 and 24 years old,Persons,ACS,,262,population
Table.Column,pct_Pop_25_44_CEN_2010,number,pct_pop_25_44_cen_2010,Percentage calculated by dividing Pop_25_44_CEN_2010 by Tot_Population_CEN_2010,The percentage of the 2010 Census total population that is between 25 and 44 years old,Persons,2010 Census,,263,population
Table.Column,pct_Pop_25_44_ACS_12_16,number,pct_pop_25_44_acs_12_16,Percentage calculated by dividing Pop 25 44 ACS 12 16 by Tot_Population_ACS_12_16,The percentage of the ACS population that is between 25 and 44 years old,Persons,ACS,,264,population
Table.Column,pct_Pop_25_44_ACSMOE_12_16,number,pct_pop_25_44_acsmoe_12_16,MOE - Percentage calculated by dividing Pop 25 44 ACS 12 16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the ACS population that is between 25 and 44 years old,Persons,ACS,,265,population
Table.Column,pct_Pop_45_64_CEN_2010,number,pct_pop_45_64_cen_2010,Percentage calculated by dividing Pop_45_64_CEN_2010 by Tot_Population_CEN_2010,The percentage of the 2010 Census total population that is between 45 and 64 years old,Persons,2010 Census,,266,population
Table.Column,pct_Pop_45_64_ACS_12_16,number,pct_pop_45_64_acs_12_16,Percentage calculated by dividing Pop 45 64 ACS 12 16 by Tot_Population_ACS_12_16,The percentage of the ACS population that is between 45 and 64 years old,Persons,ACS,,267,population
Table.Column,pct_Pop_45_64_ACSMOE_12_16,number,pct_pop_45_64_acsmoe_12_16,MOE - Percentage calculated by dividing Pop 45 64 ACS 12 16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the ACS population that is between 45 and 64 years old,Persons,ACS,,268,population
Table.Column,pct_Pop_65plus_CEN_2010,number,pct_pop_65plus_cen_2010,Percentage calculated by dividing Pop_65plus_CEN_2010 by Tot_Population_CEN_2010,The percentage of the 2010 Census total population that is 65 years old or over,Persons,2010 Census,,269,population
Table.Column,pct_Pop_65plus_ACS_12_16,number,pct_pop_65plus_acs_12_16,Percentage calculated by dividing Pop_65plus_ACS_12_16 by Tot_Population_ACS_12_16,The percentage of the ACS population that is 65 years old or over,Persons,ACS,,270,population
Table.Column,pct_Pop_65plus_ACSMOE_12_16,number,pct_pop_65plus_acsmoe_12_16,MOE - Percentage calculated by dividing Pop_65plus_ACS_12_16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the ACS population that is 65 years old or over,Persons,ACS,,271,population
Table.Column,pct_Tot_GQ_CEN_2010,number,pct_tot_gq_cen_2010,Percentage calculated by dividing Tot_GQ_CEN_2010 by Tot_Population_CEN_2010,"The percentage of the 2010 Census population living or staying in a group living arrangement owned by an entity providing housing to residents, who are usually unrelated, as of April 1, 2010",Persons,2010 Census,,272,housing
Table.Column,pct_Inst_GQ_CEN_2010,number,pct_inst_gq_cen_2010,Percentage calculated by dividing Inst_GQ_CEN_2010 by Tot_Population_CEN_2010,"The percentage of the 2010 Census population who live in group quarters and are primarily ineligible, unable, or unlikely to participate in labor force while residents. Institutional group quarters include correctional facilities for adults, juvenile facilities, nursing facilities, and other institutional facilities.",Persons,2010 Census,,273,housing
Table.Column,pct_Non_Inst_GQ_CEN_2010,number,pct_non_inst_gq_cen_2010,Percentage calculated by dividing Non_Inst_GQ_CEN_2010 by Tot_Population_CEN_2010,"The percentage of the 2010 Census population who live in group quarters and are primarily eligible, able, or likely to participate in labor force while residents. Noninstitutional group quarters include college/university student housing, military quarters, and other noninstitutional facilities.",Persons,2010 Census,,274,housing
Table.Column,pct_Hispanic_CEN_2010,number,pct_hispanic_cen_2010,Percentage calculated by dividing Hispanic_CEN_2010 by Tot_Population_CEN_2010,"The percentage of the 2010 Census total population that identify as ""Mexican"", ""Puerto Rican"", ""Cuban"", or ""another Hispanic, Latino, or Spanish origin""",Persons,2010 Census,,275,raceeth
Table.Column,pct_Hispanic_ACS_12_16,number,pct_hispanic_acs_12_16,Percentage calculated by dividing Hispanic_ACS_12_16 by Tot_Population_ACS_12_16,"The percentage of the ACS population that identify as ""Mexican"", ""Puerto Rican"", ""Cuban"", or ""another Hispanic, Latino, or Spanish origin""",Persons,ACS,,276,raceeth
Table.Column,pct_Hispanic_ACSMOE_12_16,number,pct_hispanic_acsmoe_12_16,MOE - Percentage calculated by dividing Hispanic_ACS_12_16 by Tot_Population_ACS_12_16,"Margin of error of the percentage of the ACS population that identify as ""Mexican"", ""Puerto Rican"", ""Cuban"", or ""another Hispanic, Latino, or Spanish origin""",Persons,ACS,,277,raceeth
Table.Column,pct_NH_White_alone_CEN_2010,number,pct_nh_white_alone_cen_2010,Percentage calculated by dividing NH_White_alone_CEN_2010 by Tot_Population_CEN_2010,"The percentage of the 2010 Census total population that indicate no Hispanic origin and their only race as ""White"" or report entries such as Irish, German, Italian, Lebanese, Arab, Moroccan, or Caucasian",Persons,2010 Census,,278,raceeth
Table.Column,pct_NH_White_alone_ACS_12_16,number,pct_nh_white_alone_acs_12_16,Percentage calculated by dividing NH_White_alone_ACS_12_16 by Tot_Population_ACS_12_16,"The percentage of the ACS population that indicate no Hispanic origin and their only race as ""White"" or report entries such as Irish, German, Italian, Lebanese, Arab, Moroccan, or Caucasian",Persons,ACS,,279,raceeth
Table.Column,pct_NH_White_alone_ACSMOE_12_16,number,pct_nh_white_alone_acsmoe_12_16,MOE - Percentage calculated by dividing NH_White_alone_ACS_12_16 by Tot_Population_ACS_12_16,"Margin of error of the percentage of the ACS population that indicate no Hispanic origin and their only race as ""White"" or report entries such as Irish, German, Italian, Lebanese, Arab, Moroccan, or Caucasian",Persons,ACS,,280,raceeth
Table.Column,pct_NH_Blk_alone_CEN_2010,number,pct_nh_blk_alone_cen_2010,Percentage calculated by dividing NH_Blk_alone_CEN_2010 by Tot_Population_CEN_2010,"The percentage of the 2010 Census total population that indicate no Hispanic origin and their only race as ""Black, African Am., or Negro"" or report entries such as African American, Kenyan, Nigerian, or Haitian",Persons,2010 Census,,281,raceeth
Table.Column,pct_NH_Blk_alone_ACS_12_16,number,pct_nh_blk_alone_acs_12_16,Percentage calculated by dividing NH Blk alone ACS 12 16 by Tot_Population_ACS_12_16,"The percentage of the ACS population that indicate no Hispanic origin and their only race as ""Black, African Am., or Negro"" or report entries such as African American, Kenyan, Nigerian, or Haitian",Persons,ACS,,282,raceeth
Table.Column,pct_NH_Blk_alone_ACSMOE_12_16,number,pct_nh_blk_alone_acsmoe_12_16,MOE - Percentage calculated by dividing NH Blk alone ACS 12 16 by Tot_Population_ACS_12_16,"Margin of error of the percentage of the ACS population that indicate no Hispanic origin and their only race as ""Black, African Am., or Negro"" or report entries such as African American, Kenyan, Nigerian, or Haitian",Persons,ACS,,283,raceeth
Table.Column,pct_NH_AIAN_alone_CEN_2010,number,pct_nh_aian_alone_cen_2010,Percentage calculated by dividing NH_AIAN_alone_CEN_2010 by Tot_Population_CEN_2010,"The percentage of the 2010 Census total population that indicate no Hispanic origin and their only race as ""American Indian or Alaska Native"" or report entries such as Navajo, Blackfeet, Inupiat, Yup'ik, or Central/South American Indian groups",Persons,2010 Census,,284,raceeth
Table.Column,pct_NH_AIAN_alone_ACS_12_16,number,pct_nh_aian_alone_acs_12_16,Percentage calculated by dividing NH_AIAN_alone_ACS_12_16 by Tot_Population_ACS_12_16,"The percentage of the ACS population that indicate no Hispanic origin and their only race as ""American Indian or Alaska Native"" or report entries such as Navajo, Blackfeet, Inupiat, Yup'ik, or Central/South American Indian groups",Persons,ACS,,285,raceeth
Table.Column,pct_NH_AIAN_alone_ACSMOE_12_16,number,pct_nh_aian_alone_acsmoe_12_16,MOE - Percentage calculated by dividing NH_AIAN_alone_ACS_12_16 by Tot_Population_ACS_12_16,"Margin of error of the percentage of the ACS population that indicate no Hispanic origin and their only race as ""American Indian or Alaska Native"" or report entries such as Navajo, Blackfeet, Inupiat, Yup'ik, or Central/South American Indian groups",Persons,ACS,,286,raceeth
Table.Column,pct_NH_Asian_alone_CEN_2010,number,pct_nh_asian_alone_cen_2010,Percentage calculated by dividing NH_Asian_alone_CEN_2010 by Tot_Population_CEN_2010,"The percentage of the 2010 Census total population that indicate no Hispanic origin and their only race as ""Asian Indian"", ""Chinese"", ""Filipino"", ""Korean"", ""Japanese"", ""Vietnamese"", or ""Other Asian""",Persons,2010 Census,,287,raceeth
Table.Column,pct_NH_Asian_alone_ACS_12_16,number,pct_nh_asian_alone_acs_12_16,Percentage calculated by dividing NH_Asian_alone_ACS_12_16 by Tot_Population_ACS_12_16,"The percentage of the ACS population that indicate no Hispanic origin and their only race as ""Asian Indian"", ""Chinese"", ""Filipino"", ""Korean"", ""Japanese"", ""Vietnamese"", or ""Other Asian""",Persons,ACS,,288,raceeth
Table.Column,pct_NH_Asian_alone_ACSMOE_12_16,number,pct_nh_asian_alone_acsmoe_12_16,MOE - Percentage calculated by dividing NH_Asian_alone_ACS_12_16 by Tot_Population_ACS_12_16,"Margin of error of the percentage of the ACS population that indicate no Hispanic origin and their only race as ""Asian Indian"", ""Chinese"", ""Filipino"", ""Korean"", ""Japanese"", ""Vietnamese"", or ""Other Asian""",Persons,ACS,,289,raceeth
Table.Column,pct_NH_NHOPI_alone_CEN_2010,number,pct_nh_nhopi_alone_cen_2010,Percentage calculated by dividing NH_NHOPI_alone_CEN_2010 by Tot_Population_CEN_2010,"The percentage of the 2010 Census total population that indicate no Hispanic origin and their only race as ""Native Hawaiian"", ""Guamanian or Chamorro"", ""Samoan"", or ""Other Pacific Islander""",Persons,2010 Census,,290,raceeth
Table.Column,pct_NH_NHOPI_alone_ACS_12_16,number,pct_nh_nhopi_alone_acs_12_16,Percentage calculated by dividing NH_NHOPI_alone_ACS_12_16 by Tot_Population_ACS_12_16,"The percentage of the ACS population that indicate no Hispanic origin and their only race as ""Native Hawaiian"", ""Guamanian or Chamorro"", ""Samoan"", or ""Other Pacific Islander""",Persons,ACS,,291,raceeth
Table.Column,pct_NH_NHOPI_alone_ACSMOE_12_16,number,pct_nh_nhopi_alone_acsmoe_12_16,MOE - Percentage calculated by dividing NH_NHOPI_alone_ACS_12_16 by Tot_Population_ACS_12_16,"Margin of error of the percentage of the ACS population that indicate no Hispanic origin and their only race as ""Native Hawaiian"", ""Guamanian or Chamorro"", ""Samoan"", or ""Other Pacific Islander""",Persons,ACS,,292,raceeth
Table.Column,pct_NH_SOR_alone_CEN_2010,number,pct_nh_sor_alone_cen_2010,Percentage calculated by dividing NH_SOR_alone_CEN_2010 by Tot_Population_CEN_2010,"The percentage of the 2010 Census total population that indicate no Hispanic origin and their race as other than ""White"", ""Hispanic"", ""Black or African American"", ""American Indian or Alaska Native"", ""Asian"", and ""Native Hawaiian or Other Pacific Islander""",Persons,2010 Census,,293,raceeth
Table.Column,pct_NH_SOR_alone_ACS_12_16,number,pct_nh_sor_alone_acs_12_16,Percentage calculated by dividing NH_SOR_alone_ACS_12_16 by Tot_Population_ACS_12_16,"The percentage of the ACS population that indicate no Hispanic origin and their race as other than ""White"", ""Hispanic"", ""Black or African American"", ""American Indian or Alaska Native"", ""Asian"", and ""Native Hawaiian or Other Pacific Islander""",Persons,ACS,,294,raceeth
Table.Column,pct_NH_SOR_alone_ACSMOE_12_16,number,pct_nh_sor_alone_acsmoe_12_16,MOE - Percentage calculated by dividing NH_SOR_alone_ACS_12_16 by Tot_Population_ACS_12_16,"Margin of error of the percentage of the ACS population that indicate no Hispanic origin and their race as other than ""White"", ""Hispanic"", ""Black or African American"", ""American Indian or Alaska Native"", ""Asian"", and ""Native Hawaiian or Other Pacific Islander""",Persons,ACS,,295,raceeth
Table.Column,pct_Pop_5yrs_Over_ACS_12_16,number,pct_pop_5yrs_over_acs_12_16,Percentage calculated by dividing Pop_5yrs_Over_ACS_12_16 by Tot_Population_ACS_12_16,The percentage of the ACS population who are ages 5 years and over at time of interview,Persons,ACS,,296,population
Table.Column,pct_Pop_5yrs_Over_ACSMOE_12_16,number,pct_pop_5yrs_over_acsmoe_12_16,MOE - Percentage calculated by dividing Pop_5yrs_Over_ACS_12_16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the ACS population who are ages 5 years and over at time of interview,Persons,ACS,,297,population
Table.Column,pct_Othr_Lang_ACS_12_16,number,pct_othr_lang_acs_12_16,Percentage calculated by dividing Othr_Lang_ACS_12_16 by Pop_5yrs_Over_ACS_12_16,The percentage of the ACS population aged 5 years and over that speaks a language other than English at home,Persons,ACS,,298,language
Table.Column,pct_Othr_Lang_ACSMOE_12_16,number,pct_othr_lang_acsmoe_12_16,MOE - Percentage calculated by dividing Othr_Lang_ACS_12_16 by Pop_5yrs_Over_ACS_12_16,Margin of error of the percentage of the ACS population aged 5 years and over that speaks a language other than English at home,Persons,ACS,,299,language
Table.Column,pct_Age5p_Only_Eng_ACS_12_16,number,pct_age5p_only_eng_acs_12_16,Percentage calculated by dividing Age5p_Only_English_ACS_12_16 by pop_5yrs_Over_ACS_12_16,The percentage of the ACS population ages 5 years and over at the time of the interview that speak only English at home,Persons,ACS,,300,language
Table.Column,pct_Age5p_Only_Eng_ACSMOE_12_16,number,pct_age5p_only_eng_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_Only_English_ACS_12_16 by pop_5yrs_Over_ACS_12_16,Margin of error of the percentage of the ACS population ages 5 years and over that speak only English at home,Persons,ACS,,301,language
Table.Column,pct_Age5p_Spanish_ACS_12_16,number,pct_age5p_spanish_acs_12_16,Percentage calculated by dividing Age5p_Spanish_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"The percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Spanish or Spanish Creole at home. Examples include Ladino and Pachuco.",Persons,ACS,,302,language
Table.Column,pct_Age5p_Spanish_ACSMOE_12_16,number,pct_age5p_spanish_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_Spanish_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"Margin of error of the percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Spanish or Spanish Creole at home",Persons,ACS,,303,language
Table.Column,pct_Age5p_French_ACS_12_16,number,pct_age5p_french_acs_12_16,Percentage calculated by dividing Age5p_French_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"The percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak French at home. Examples include Cajun and Patois.",Persons,ACS,,304,language
Table.Column,pct_Age5p_French_ACSMOE_12_16,number,pct_age5p_french_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_French_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"Margin of error of the percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak French at home",Persons,ACS,,305,language
Table.Column,pct_Age5p_German_ACS_12_16,number,pct_age5p_german_acs_12_16,Percentage calculated by dividing Age5p_German_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"The percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak German at home. Examples include Luxembourgian.",Persons,ACS,,306,language
Table.Column,pct_Age5p_German_ACSMOE_12_16,number,pct_age5p_german_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_German_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"Margin of error of the percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak German at home",Persons,ACS,,307,language
Table.Column,pct_Age5p_Russian_ACS_12_16,number,pct_age5p_russian_acs_12_16,Percentage calculated by dividing Age5p_Russian_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"The percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Russian at home",Persons,ACS,,308,language
Table.Column,pct_Age5p_Russian_ACSMOE_12_16,number,pct_age5p_russian_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_Russian_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"Margin of error of the percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Russian at home",Persons,ACS,,309,language
Table.Column,pct_Age5p_OthEuro_ACS_12_16,number,pct_age5p_otheuro_acs_12_16,Percentage calculated by dividing Age5p_OthEuro_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"The percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak some other Indo-European language at home. Examples include Albanian, Gaelic, Lithuanian, and Romanian.",Persons,ACS,,310,language
Table.Column,pct_Age5p_OthEuro_ACSMOE_12_16,number,pct_age5p_otheuro_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_OthEuro_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"Margin of error of the percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak some other Indo-European language at home",Persons,ACS,,311,language
Table.Column,pct_Age5p_Korean_ACS_12_16,number,pct_age5p_korean_acs_12_16,Percentage calculated by dividing Age5p_Korean_ACS_10_14 by pop_5yrs_Over_ACS_10_14,"The percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Korean at home",Persons,ACS,,312,language
